AMIE,NOMBRE,PROVINCIA,CANTON,LAT,LON,MD,M,JE
22H00175,ESCUELA DE EDUCACION BASICA  RIO MATAJE,ORELLANA,ORELLANA,-0.622444436454,-76.8900277856,5836.520000000001,3056,0.0
22H00185,UNIDAD EDUCATIVA FLOR DEL ORIENTE,ORELLANA,ORELLANA,-0.911690981985,-76.9137712459,5836.520000000001,3056,5748.0
22H00325,LAGO SAN PEDRO,ORELLANA,LA JOYA DE LOS SACHAS,-0.241947676966,-76.943715548,5836.520000000001,3056,5748.0
22H00329,CIUDAD DE BELEN,ORELLANA,LA JOYA DE LOS SACHAS,-0.159058101075,-76.9503061692,5836.520000000001,3056,0.0
22H00411,CERVANTES ECUATORIANO,ORELLANA,LORETO,-0.698555435154,-77.3136902668,5836.520000000001,3056,5748.0
22H00461,UNIDAD EDUCATIVA JAIME ROLDOS AGUILERA,ORELLANA,ORELLANA,-0.656301508712,-77.045007715,5836.520000000001,3056,0.0
22H00530,UNIDAD EDUCATIVA YASUNI,ORELLANA,ORELLANA,-0.699208640796,-76.7127509928,5836.520000000001,3056,0.0
22H00535,UNIDAD EDUCATIVA TIPUTINI,ORELLANA,AGUARICO,-0.788841909165,-75.5274374262,8754.780000000002,4584,5748.0
23H00016,UNIDAD EDUCATIVA RUBEN DARIO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.25626031816,-79.1977083227,11673.040000000003,6112,0.0
23H00091,UNIDAD EDUCATIVA SANTO DOMINGO DE LOS COLORADOS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.256126273199,-79.1866705084,23346.080000000005,12224,5748.0
23H00135,UNIDAD EDUCATIVA RAMÓN MONCAYO BENÍTEZ,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.224848576276,-79.1910408235,11673.040000000003,6112,0.0
23H00137,UNIDAD EDUCATIVA GONZALO BENITEZ GOMEZ,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.227498938479,-79.1976245399,8754.780000000002,4584,5748.0
23H00284,UNIDAD EDUCATIVA LAS DELICIAS,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.262072386336,-79.4062812325,14591.300000000003,7640,0.0
23H00288,UNIDAD EDUCATIVA VEINTICUATRO DE MAYO,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.250025227278,-79.1750599537,14591.300000000003,7640,0.0
23H00295,UNIDAD EDUCATIVA JULIO MORENO ESPINOSA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.252741831584,-79.1648538883,23346.080000000005,12224,5748.0
23H00301,UNIDAD EDUCATIVA SERGIO NUÑEZ,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,0.00515502833136,-79.3973402723,14591.300000000003,7640,5748.0
23H00325,UNIDAD EDUCATIVA VASCO NUÑEZ DE BALBOA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.334540608463,-79.3968273869,5836.520000000001,3056,0.0
23H00360,JOSE DE LA CRUZ,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,-0.0554968830211,-79.44434552,5836.520000000001,3056,5748.0
23H00382,UNIDAD EDUCATIVA PROVINCIA DE PICHINCHA,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,-0.000963672535567,-79.3922680241,5836.520000000001,3056,5748.0
23H00388,UNIDAD EDUCATIVA PROCER MANUEL QUIROGA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.244282318105,-79.3436375151,11673.040000000003,6112,0.0
23H00407,UNIDAD EDUCATIVA DR CARLOS RUFINO MARIN,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.291436324259,-79.2148334598,11673.040000000003,6112,0.0
23H00506,UNIDAD EDUCATIVA VICENTE RAMON ROCA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.354965460462,-79.3368463568,5836.520000000001,3056,0.0
23H00514,UNIDAD EDUCATIVA PUERTO LIMON,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.385755968108,-79.3703390251,11673.040000000003,6112,0.0
23H00822,MYR. LUIS ANÍBAL YÉPEZ,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,-0.0706314299184,-79.3921288377,5836.520000000001,3056,5748.0
23H00824,UNIDAD EDUCATIVA ALESSANDRO VOLTA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.271310579456,-79.1854094213,17509.560000000005,9168,5748.0
23H00829,UNIDAD EDUCATIVA SAN JACINTO DEL BÚA,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.149972250771,-79.385222202,14591.300000000003,7640,5748.0
23H00834,UNIDAD EDUCATIVA JOAQUIN GALLEGOS LARA,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,-0.0399103081337,-79.4953568304,20427.820000000003,10696,5748.0
23H00835,UNIDAD EDUCATIVA LUIS VARGAS TORRES,SANTO DOMINGO DE LOS TSACHILAS,LA CONCORDIA,0.0038206075033,-79.3891549539,23346.080000000005,12224,0.0
23H00836,UNIDAD EDUCATIVA MONS EMILIO LORENZO STEHLE,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,-0.258251926087,-79.1484913897,8754.780000000002,4584,5748.0
24H00001,ESCUELA DE EDUCACION BASICA BALLENITA,SANTA ELENA,SANTA ELENA,-2.20727496315,-80.8748932505,5836.520000000001,3056,0.0
24H00005,ESCUELA DE EDUCACION BASICA DIECIOCHO DE AGOSTO,SANTA ELENA,SANTA ELENA,-2.22800561589,-80.862761377,11673.040000000003,6112,5748.0
24H00007,ESCUELA DE EDUCACION BASICA DR CARLOS PUIG VILAZAR,SANTA ELENA,SANTA ELENA,-2.14172581344,-80.7747352351,5836.520000000001,3056,5748.0
24H00009,ESCUELA DE EDUCACION BASICA PROFESOR VIRGILIO TORRES LUZURIAGA,SANTA ELENA,SANTA ELENA,-2.21478604277,-80.3193759865,5836.520000000001,3056,0.0
24H00010,ESCUELA DE EDUCACION BASICA VEINTIUNO DE DICIEMBRE,SANTA ELENA,SANTA ELENA,-2.31818817317,-80.8562677131,5836.520000000001,3056,5748.0
24H00012,UNIDAD EDUCATIVA CARLOS JULIO AROSEMENA TOLA,SANTA ELENA,SANTA ELENA,-2.14128240224,-80.7740428454,8754.780000000002,4584,0.0
24H00019,ESCUELA DE EDUCACION BASICA SAN ANTONIO DE PADUA,SANTA ELENA,SANTA ELENA,-1.87314903709,-80.7354644892,5836.520000000001,3056,5748.0
24H00022,ESCUELA DE EDUCACION BASICA LEONARDO W BERRY,SANTA ELENA,SANTA ELENA,-2.32346546197,-80.8536752709,8754.780000000002,4584,5748.0
24H00023,ESCUELA DE EDUCACION BASICA VEINTICUATRO DE JULIO,SANTA ELENA,SANTA ELENA,-2.22380865436,-80.8600104893,17509.560000000005,9168,0.0
24H00027,UNIDAD EDUCATIVA MARISCAL SUCRE,SANTA ELENA,SANTA ELENA,-2.24793579244,-80.5822083195,5836.520000000001,3056,0.0
24H00031,UNIDAD  EDUCATIVA  PROF CLEOFE APOLINARIO ORRALA,SANTA ELENA,SANTA ELENA,-2.3139069756,-80.7071555969,5836.520000000001,3056,5748.0
24H00036,UNIDAD EDUCATIVA DR OTTO AROSEMENA GÓMEZ,SANTA ELENA,SANTA ELENA,-2.22913116873,-80.8561310092,14591.300000000003,7640,0.0
24H00039,CENTRO DE EDUCACION INICIAL VIRGINIA REYES GONZALEZ,SANTA ELENA,SANTA ELENA,-2.22570256712,-80.8588833402,20427.820000000003,10696,0.0
24H00041,ESCUELA DE EDUCACION BASICA CARMEN EUFEMIA MONTENEGRO DE OBREGON,SANTA ELENA,LA LIBERTAD,-2.23014824386,-80.9020696754,11673.040000000003,6112,0.0
24H00045,ESCUELA DE EDUCACION  BASICA CARMEN CALISTO DE BORJA,SANTA ELENA,SANTA ELENA,-2.21951392922,-80.8548998422,5836.520000000001,3056,0.0
24H00059,ESCUELA DE EDUCACION BASICA QUINCE DE MARZO,SANTA ELENA,SANTA ELENA,-2.31427224628,-80.7748888962,5836.520000000001,3056,5748.0
24H00060,UNIDAD EDUCATIVA JUAN ALBERTO PANCHANA PADRON,SANTA ELENA,SANTA ELENA,-2.31240883175,-80.7766969746,5836.520000000001,3056,0.0
24H00062,ESCUELA DE EDUCACION BASICA RAFAEL MORAN VALVERDE,SANTA ELENA,SANTA ELENA,-2.0427006232,-80.726600519,5836.520000000001,3056,0.0
24H00064,ESCUELA DE EDUCACION BASICA JUAN LEÓN MERA MARTÍNEZ,SANTA ELENA,SANTA ELENA,-1.91323799038,-80.6518424967,5836.520000000001,3056,5748.0
24H00072,UNIDAD EDUCATIVA IGNACIO ALVARADO,SANTA ELENA,SANTA ELENA,-2.02394391689,-80.7325603911,11673.040000000003,6112,0.0
24H00074,ESCUELA DE EDUCACION BASICA LUIS EDUARDO ROSALES SANTOS,SANTA ELENA,SANTA ELENA,-1.98522132366,-80.6766994524,5836.520000000001,3056,5748.0
24H00075,ESCUELA DE EDUCACION BASICA LUCRECIA CISNEROS,SANTA ELENA,SANTA ELENA,-1.96541207474,-80.650860715,5836.520000000001,3056,5748.0
24H00077,UNIDAD EDUCATIVA ANTONIO ISSA YAZBEK,SANTA ELENA,SANTA ELENA,-1.99892523983,-80.5860304952,8754.780000000002,4584,5748.0
24H00084,ESCUELA DE EDUCACION BASICA MIGUEL DE LETAMENDI,SANTA ELENA,SANTA ELENA,-1.94404455121,-80.6166516966,5836.520000000001,3056,5748.0
24H00091,ESCUELA DE EDUCACION BASICA AURELIO CARRERA CALVO,SANTA ELENA,SANTA ELENA,-1.96169465171,-80.6552225175,5836.520000000001,3056,0.0
24H00096,ESCUELA DE EDUCACION BASICA CARLOS JULIO AROSEMENA MONRROY,SANTA ELENA,SANTA ELENA,-2.13356685158,-80.6054742118,5836.520000000001,3056,5748.0
24H00101,UNIDAD EDUCATIVA FRANCISCO PIZARRO,SANTA ELENA,SANTA ELENA,-2.05731895025,-80.73424545,5836.520000000001,3056,0.0
24H00107,ESCUELA DE EDUCACION BASICA PRESIDENTE LIZARDO GARCÍA,SANTA ELENA,SANTA ELENA,-2.02004992683,-80.670691444,5836.520000000001,3056,5748.0
24H00114,ESCUELA DE EDUCACION BASICA JOSE MARTINEZ COBO,SANTA ELENA,SANTA ELENA,-2.40145841076,-80.6812332346,8754.780000000002,4584,5748.0
24H00115,ESCUELA DE EDUCACION BASICA MARGOTH SANTISTEVAN DE SAN LUCAS,SANTA ELENA,SANTA ELENA,-2.35759267109,-80.6569500838,8754.780000000002,4584,0.0
24H00117,UNIDAD EDUCATIVA ELISA AYALA GONZALEZ,SANTA ELENA,SANTA ELENA,-2.30759598902,-80.285877577,5836.520000000001,3056,5748.0
24H00118,ESCUELA DE EDUCACION BASICA ROBERTO ALEJANDRO NARVAEZ,SANTA ELENA,SANTA ELENA,-2.35637642602,-80.7198465995,5836.520000000001,3056,0.0
24H00128,ESCUELA DE EDUCACION BASICA JOSE LUIS TAMAYO,SANTA ELENA,SANTA ELENA,-2.38162609999,-80.7167204844,5836.520000000001,3056,0.0
24H00129,ESCUELA DE EDUCACION BASICA DR CARLOS CAMACHO NAVARRO,SANTA ELENA,SANTA ELENA,-2.3326645501,-80.2699376301,8754.780000000002,4584,0.0
24H00130,UNIDAD EDUCATIVA VICENTE ROCAFUERTE,SANTA ELENA,SANTA ELENA,-2.32154979421,-80.5607154509,5836.520000000001,3056,5748.0
24H00131,UNIDAD EDUCATIVA EUGENIO ESPEJO,SANTA ELENA,SANTA ELENA,-2.46667172481,-80.5631158148,5836.520000000001,3056,5748.0
24H00132,ESCUELA DE EDUCACION BASICA PORTETE DE TARQUI,SANTA ELENA,SANTA ELENA,-2.41738062558,-80.6102447367,5836.520000000001,3056,5748.0
24H00133,ESCUELA DE EDUCACION BASICA ANTONIO JOSE DE SUCRE,SANTA ELENA,SANTA ELENA,-2.36465481627,-80.7144338242,8754.780000000002,4584,0.0
24H00135,ESCUELA DE EDUCACION BASICA CRISTOBAL COLON,SANTA ELENA,SANTA ELENA,-1.93785122095,-80.6874841289,8754.780000000002,4584,0.0
24H00147,ESCUELA DE EDUCACION BASICA JOSE MARIA CHAVEZ MATA,SANTA ELENA,SANTA ELENA,-1.88084826623,-80.7345423365,8754.780000000002,4584,0.0
24H00148,UNIDAD EDUCATIVA CESAREO CARRERA ANDRADE,SANTA ELENA,SANTA ELENA,-1.94036699742,-80.6956854813,8754.780000000002,4584,5748.0
24H00149,ESCUELA DE EDUCACION BASICA FRANCISCO DE MIRANDA,SANTA ELENA,SANTA ELENA,-1.94099329417,-80.7232436628,11673.040000000003,6112,0.0
24H00173,ESCUELA DE EDUCACION BASICA MANUELA  CAÑIZARES,SANTA ELENA,SANTA ELENA,-2.1859754617,-80.3616177246,5836.520000000001,3056,5748.0
24H00176,ESCUELA DE EDUCACION BASICA ADOLFO JURADO GONZALEZ,SANTA ELENA,SANTA ELENA,-2.29126019835,-80.8485791343,5836.520000000001,3056,0.0
24H00177,ESCUELA DE EDUCACION BASICA PRESIDENTE VELASCO IBARRA,SANTA ELENA,SANTA ELENA,-2.2829709901,-80.8587968804,5836.520000000001,3056,0.0
24H00188,ESCUELA DE EDUCACION BASICA MAURICIO HERMENEJILDO DOMINGUEZ,SANTA ELENA,LA LIBERTAD,-2.24531197628,-80.9128969571,14591.300000000003,7640,5748.0
24H00191,ESCUELA DE EDUCACION BASICA IVAN ABAD GUERRA,SANTA ELENA,LA LIBERTAD,-2.23608266711,-80.8946676026,5836.520000000001,3056,0.0
24H00205,ESCUELA DE EDUCACION BASICA FRANCISCO VALDIVIA DIAZ,SANTA ELENA,LA LIBERTAD,-2.22082096802,-80.9074663577,8754.780000000002,4584,0.0
24H00219,UNIDAD EDUCATIVA JOSE ANTONIO GARCIA CANDO,SANTA ELENA,LA LIBERTAD,-2.24031765238,-80.9081846245,8754.780000000002,4584,5748.0
24H00254,ESCUELA DE EDUCACION BASICA TRECE DE ABRIL,SANTA ELENA,LA LIBERTAD,-2.23040985763,-80.8913853791,14591.300000000003,7640,0.0
24H00257,UNIDAD EDUCATIVA JOSE PEDRO VARELA,SANTA ELENA,LA LIBERTAD,-2.22863749743,-80.9040303564,5836.520000000001,3056,5748.0
24H00260,UNIDAD EDUCATIVA  AYANGUE,SANTA ELENA,SANTA ELENA,-1.97720062931,-80.7524222401,5836.520000000001,3056,0.0
24H00262,ESCUELA DE EDUCACION BASICA JOHN M PENNEY,SANTA ELENA,LA LIBERTAD,-2.2168122369,-80.8949927337,5836.520000000001,3056,5748.0
24H00264,ESCUELA DE EDUCACION BASICA GUSTAVO ENRIQUE GALINDO VELASCO,SANTA ELENA,LA LIBERTAD,-2.24124069951,-80.912015828,8754.780000000002,4584,0.0
24H00267,ESCUELA DE EDUCACION BASICA DOMINGO FAUSTINO SARMIENTO,SANTA ELENA,LA LIBERTAD,-2.22355358626,-80.9136087227,20427.820000000003,10696,0.0
24H00274,ESCUELA DE EDUCACION BASICA ABG CESAR GASPAR MONTENEGRO LAINEZ,SANTA ELENA,SALINAS,-2.22131180146,-80.9570742179,8754.780000000002,4584,0.0
24H00276,ESCUELA DE EDUCACION BASICA PRESIDENTE ALFARO,SANTA ELENA,SALINAS,-2.21253625333,-80.9651055816,8754.780000000002,4584,0.0
24H00283,ESCUELA DE EDUCACION BASICA SANTA ROSA,SANTA ELENA,SALINAS,-2.2115315343,-80.9486027185,8754.780000000002,4584,0.0
24H00299,ESCUELA DE EDUCACION BASICA MANUELA CAÑIZARES,SANTA ELENA,SALINAS,-2.21378432505,-80.9498886987,11673.040000000003,6112,0.0
24H00309,ESCUELA DE EDUCACION BASICA GRAL CESAR ROHON SANDOVAL,SANTA ELENA,SALINAS,-2.32447278574,-80.8871870926,17509.560000000005,9168,0.0
24H00313,UNIDAD EDUCATIVA VIRGINIA REYES GONZALEZ,SANTA ELENA,SALINAS,-2.32476253818,-80.8902630462,14591.300000000003,7640,0.0
24H00336,ESCUELA DE EDUCACION BASICA PRESIDENTE TAMAYO,SANTA ELENA,SALINAS,-2.23229412296,-80.9320719073,5836.520000000001,3056,0.0
24H00337,UNIDAD EDUCATIVA SIMON BOLIVAR,SANTA ELENA,SALINAS,-2.24150405803,-80.9303177362,8754.780000000002,4584,0.0
24H00340,ESCUELA DE EDUCACION BASICA MERCEDES MORENO IRIGOYEN,SANTA ELENA,SALINAS,-2.23459205168,-80.9309566035,11673.040000000003,6112,0.0
24H00348,UNIDAD EDUCATVA ING AGR JUAN JOSE CASTELLO ZAMBRANO,SANTA ELENA,SANTA ELENA,-2.21424795505,-80.2193596163,5836.520000000001,3056,0.0
24H00363,ESCUELA DE EDUCACION BASICA JULIO REYES GONZALEZ,SANTA ELENA,SANTA ELENA,-1.94813392562,-80.7272535645,5836.520000000001,3056,0.0
24H00374,ESCUELA DE EDUCACION BASICA SAN AGUSTIN,SANTA ELENA,SANTA ELENA,-2.40174174462,-80.6937444652,5836.520000000001,3056,0.0
24H00389,ESCUELA DE EDUCACION BASICA LUZ DEL SABER,SANTA ELENA,LA LIBERTAD,-2.25013390515,-80.9094790938,11673.040000000003,6112,0.0
24H00413,UNIDAD EDUCATIVA CEREZAL - BELLAVISTA,SANTA ELENA,SANTA ELENA,-2.00551993426,-80.5499081296,5836.520000000001,3056,0.0
08H00485,UNIDAD EDUCATIVA LA TOLA,ESMERALDAS,ELOY ALFARO,1.21030808045,-79.045276743,5836.520000000001,3056,5748.0
08H00607,ESCUELA DE EDUCACION BASICA  GENERAL VILLAMIL,ESMERALDAS,MUISNE,0.814135515284,-80.0480723157,5836.520000000001,3056,5748.0
08H00650,ESCUELA DE EDUCACION BASICA  FILOCLES MUÑOZ,ESMERALDAS,MUISNE,0.577704906249,-79.8824948639,5836.520000000001,3056,0.0
08H00849,UNIDAD EDUCATIVA   QUITEÑO LIBRE,ESMERALDAS,QUININDE,0.466507256388,-79.5372849785,5836.520000000001,3056,5748.0
08H01430,ESCUELA DE EDUCACIÓN BÁSICA COTOPAXI,ESMERALDAS,RIOVERDE,1.00474382043,-79.3834597193,5836.520000000001,3056,5748.0
21H00618,LUIS ULPIANO DE LA TORRE,SUCUMBIOS,SHUSHUFINDI,-0.16605626361,-76.7329354707,5836.520000000001,3056,5748.0
21H00627,1DE MAYO,SUCUMBIOS,SHUSHUFINDI,-0.147079236862,-76.7794391262,5836.520000000001,3056,5748.0
21H00503,UNIDAD EDUCATIVA VILCABAMBA,SUCUMBIOS,SHUSHUFINDI,-0.0838411523657,-76.6435609315,5836.520000000001,3056,5748.0
15H00004,UNIDAD EDUCATIVA ELICIO OLALLA PROAÑO,NAPO,TENA,-1.02927955613,-77.8055184022,5836.520000000001,3056,5748.0
15H00053,GENERAL ELOY ALFARO,NAPO,TENA,-1.00850476228,-77.8117210579,5836.520000000001,3056,5748.0
22H00445,UNIDAD EDUCATIVA MONSEÑOR ALEJANDRO LABACA UGARTE,ORELLANA,LORETO,-0.752861118572,-77.4699444142,2918.2600000000007,1528,5748.0
22H00428,JUAN PIO MONTUFAR,ORELLANA,LORETO,-0.555644077232,-77.2490783342,2918.2600000000007,1528,5748.0
06H00326,UNIDAD EDUCATIVA  AUTACHI,CHIMBORAZO,RIOBAMBA,-1.5945526412,-78.7618880943,5836.520000000001,3056,5748.0
16H00142,UNIDAD EDUCATIVA DOCE DE FEBRERO,PASTAZA,PASTAZA,-1.43055555701,-77.7897222237,5836.520000000001,3056,5748.0
02H00493,UNIDAD EDUCATIVA  5 DE OCTUBRE,BOLIVAR,ECHEANDIA,-1.44340787791,-79.2816256897,8754.780000000002,4584,5748.0
09H02906,ESCUELA DE EDUCACION BASICA JOSE DE LA CUADRA,GUAYAS,BALAO,-2.91139583001,-79.8208132386,11673.040000000003,6112,5748.0
09H04342,ESCUELA DE EDUCACION BASICA LEON FEBRES CORDERO,GUAYAS,NARANJAL,-2.56773624103,-79.600954244,5836.520000000001,3056,0.0
09H05095,ESCUELA DE EDUCACION BASICA ISIDRO AYORA,GUAYAS,NARANJAL,-2.54103966806,-79.781505419,5836.520000000001,3056,5748.0
09H03833,ESCUELA DE EDUCACION BASICA 5 DE JUNIO,GUAYAS,EL EMPALME,-1.10701299822,-79.7535132321,5836.520000000001,3056,5748.0
09H03882,ESCUELA DE EDUCACION BASICA LUZ DE AMERICA,GUAYAS,EL EMPALME,-0.904381553662,-79.6256917747,5836.520000000001,3056,5748.0
09H03897,VICTOR MIDEROS ALMEIDA,GUAYAS,EL EMPALME,-0.882492930915,-79.6192172722,2918.2600000000007,1528,0.0
09H03802,11 DE MAYO N 11,GUAYAS,EL EMPALME,-1.10095637975,-79.6526969883,2918.2600000000007,1528,0.0
09H03814,ESCUELA DE EDUCACION BASICA CIUDAD DE EL EMPALME,GUAYAS,EL EMPALME,-1.05610850386,-79.6391976684,2918.2600000000007,1528,0.0
09H04273,ESCUELA DE EDUCACION BASICA JOHN F KENNEDY,GUAYAS,MILAGRO,-2.16909159651,-79.5423595485,2918.2600000000007,1528,5748.0
09H05515,ESCUELA DE EDUCACION BASICA HUMBERTO CENTANARO,GUAYAS,MILAGRO,-2.12154715209,-79.5725300858,2918.2600000000007,1528,5748.0
09H04851,ESCUELA DE EDUCACIÓN BÁSICA LEONIDAS PLAZA,GUAYAS,SALITRE,-1.83123213839,-79.8195572565,8754.780000000002,4584,0.0
09H04951,ESCUELA DE EDUCACION BASICA VEINTICUATRO DE MAYO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.21069786261,-79.6108727366,5836.520000000001,3056,0.0
09H05040,ESCUELA DE EDUCACION BASICA DR JOSE MARIA VELASCO IBARRA,GUAYAS,SAN JACINTO DE YAGUACHI,-2.23562874889,-79.6539971162,2918.2600000000007,1528,0.0
09H05046,ESCUELA DE EDUCACION BASICA LOPEZ MORAN,GUAYAS,SAN JACINTO DE YAGUACHI,-2.28734820933,-79.7150915534,5836.520000000001,3056,0.0
24H00168,ESCUELA DE EDUCACION BASICA ANGEL SIMON YAGUAL,SANTA ELENA,SANTA ELENA,-1.82665596749,-80.7087180309,5836.520000000001,3056,5748.0
11H00335,ESCUELA DE EDUCACION BASICA ALVAREZ SANCHEZ COLOMBIA,LOJA,LOJA,-3.76913889614,-79.3770833352,5836.520000000001,3056,0.0
09H00573,ESCUELA DE EDUCACION BASICA FISCAL DAVID MIRANDA FRANCO,GUAYAS,GUAYAQUIL,-2.21135350354,-79.9080892208,5836.520000000001,3056,0.0
09H00082,ESCUELA DE EDUCACION BASICA DESTACAMENTO DE PAQUISHA,GUAYAS,GUAYAQUIL,-2.23005863309,-79.9369241658,2918.2600000000007,1528,5748.0
08H00935,UNIDAD EDUCATIVA ABDON CALDERON,ESMERALDAS,ELOY ALFARO,0.557452255018,-79.1960268327,5836.520000000001,3056,5748.0
08H01338,ESCUELA  DE EDUCACION BASICA  UNE,ESMERALDAS,ATACAMES,0.885909898977,-79.810081439,5836.520000000001,3056,0.0
08H00921,UNIDAD EDUCATIVA BATALLA DE PICHINCHA,ESMERALDAS,QUININDE,0.418611536503,-79.2458185902,5836.520000000001,3056,0.0
08H00277,UNIDAD EDUCATIVA WALTER HIMELMAN,ESMERALDAS,RIOVERDE,0.98132561863,-79.3203832338,5836.520000000001,3056,0.0
10H00468,ESCUELA DE EDUCACION BASICA FLORENCIO O LEARY,IMBABURA,OTAVALO,0.192326759278,-78.2256543612,5836.520000000001,3056,0.0
21H00713,SARAGURO,SUCUMBIOS,CASCALES,0.178162949765,-77.1244543963,5836.520000000001,3056,5748.0
21H00399,UNIDAD EDUCATIVA PUERTO LIBRE,SUCUMBIOS,GONZALO PIZARRO,0.191331877254,-77.4873157899,5836.520000000001,3056,5748.0
21H00653,UNIDAD EDUCATIVA EL PLAYON,SUCUMBIOS,SUCUMBIOS,0.638454425019,-77.6232994097,5836.520000000001,3056,0.0
21H00200,MARTIN LUTHER KING,SUCUMBIOS,LAGO AGRIO,0.230131347639,-76.7482617066,5836.520000000001,3056,5748.0
21H00622,2 DE NOVIEMBRE,SUCUMBIOS,SHUSHUFINDI,-0.224305571582,-76.7784722117,5836.520000000001,3056,0.0
22H00379,NUEVA VIDA,ORELLANA,LORETO,-0.715454965566,-77.2504298378,5836.520000000001,3056,0.0
22H00122,ESCUELA DE EDUCACION BASICA DESTACAMENTO BANDERAS,ORELLANA,ORELLANA,-0.457970473259,-76.9941476011,8754.780000000002,4584,0.0
06H00415,ESCUELA DE EDUCACION BASICA JAVIER SAENZ,CHIMBORAZO,RIOBAMBA,-1.76584313005,-78.657065561,5836.520000000001,3056,0.0
06H00510,UNIDAD EDUCATIVA BENITO JUAREZ,CHIMBORAZO,RIOBAMBA,-1.74025959562,-78.6482963777,5836.520000000001,3056,5748.0
06H00741,UNIDAD EDUCATIVA 28 DE AGOSTO,CHIMBORAZO,COLTA,-1.77466738775,-78.9916461656,5836.520000000001,3056,0.0
06H00759,UNIDAD EDUCATIVA GALAPAGOS,CHIMBORAZO,COLTA,-1.86595104705,-78.7184595806,5836.520000000001,3056,0.0
06H01270,ESCUELA DE EDUCACIÓN BÁSICA PRINCESA TOA,CHIMBORAZO,PENIPE,-1.52078473972,-78.4918614327,5836.520000000001,3056,0.0
02H00066,UNIDAD EDUCATIVA SIMON BOLIVAR,BOLIVAR,GUARANDA,-1.17713339743,-79.2201524051,5836.520000000001,3056,5748.0
02H00180,UNIDAD EDUCATIVA 23 DE ABRIL,BOLIVAR,GUARANDA,-1.61314196903,-79.0136366168,5836.520000000001,3056,0.0
09H04332,ESCUELA DE EDUCACION BASICA LUZ DE AMERICA,GUAYAS,NARANJAL,-2.57968519286,-79.4322906736,5836.520000000001,3056,0.0
09H04339,ESCUELA DE EDUCACIÓN BÁSICA MARCEL LANIADO DE WIND,GUAYAS,NARANJAL,-2.54135018575,-79.5489237991,11673.040000000003,6112,0.0
09H04353,ESCUELA DE EDUCACIÓN BÁSICA REINA  DEL CISNE,GUAYAS,NARANJAL,-2.31417968818,-79.6631380255,5836.520000000001,3056,0.0
09H04488,ESCUELA DE EDUCACION BASICA DOLORES VEINTIMILLA DE GALINDO,GUAYAS,PALESTINA,-1.65542882887,-79.9854961896,5836.520000000001,3056,0.0
09H03415,ESCUELA DE EDUCACION BASICA LOMAS DE SARGENTILLO,GUAYAS,LOMAS DE SARGENTILLO,-1.88411508642,-80.081567994,5836.520000000001,3056,0.0
09H04899,ESCUELA DE EDUCACIÓN BÁSICA SEBASTIÁN DE BENALCÁZAR,GUAYAS,SALITRE,-1.89902140455,-79.7213293164,5836.520000000001,3056,0.0
09H05831,ESCUELA DE EDUCACION BASICA LIBERTADOR BOLIVAR,GUAYAS,SAN JACINTO DE YAGUACHI,-2.27901289396,-79.6797894102,5836.520000000001,3056,0.0
09H04967,ESCUELA DE EDUCACION BASICA JORGE GUZMAN ARGUELLO,GUAYAS,SAN JACINTO DE YAGUACHI,-2.10131002173,-79.6901490556,5836.520000000001,3056,0.0
09H05081,ESCUELA DE EDUCACION BASICA PEDRO J MENENDEZ GILBERT,GUAYAS,PLAYAS,-2.7015332786,-80.3193632611,2918.2600000000007,1528,5748.0
11H00354,ESCUELA DE EDUCACION BASICA VICTOR MERCANTE,LOJA,LOJA,-4.22345758303,-79.2550984979,5836.520000000001,3056,0.0
11H00268,ESCUELA DE EDUCACION BASICA TENIENTE HUGO ORTIZ,LOJA,LOJA,-3.97847723371,-79.2018199394,14591.300000000003,7640,0.0
11H00102,UNIDAD EDUCATIVA DR EDISON CALLE LOAIZA,LOJA,LOJA,-4.01909053704,-79.2109460948,5836.520000000001,3056,0.0
